ImportOrder,ElementType,Name,Owner,TargetScope,Type,DefaultValue,Unit,RecommendedValueType,UnitLibraryHint,Lower,Upper,IdentificationKey,OriginalComponent,OriginalProperty,PropertyGroup,Category,Subsystem,Scope,Quantity,Provenance,Documentation,ModelingNote,SourceName,SourceURL
2.121,Value Property,supplyVoltage,ReSpeakerXVF3800,ReSpeakerXVF3800,Real,5,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ReSpeakerXVF3800::supplyVoltage,Seeed reSpeaker XVF3800 USB 4-Mic Array,supply_voltage,Electrical,Microphone array,Audio,on_robot_baseline,1,manufacturer-stated,USB bus powered.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Seeed,https://wiki.seeedstudio.com/respeaker_xvf3800_introduction/
2.122,Value Property,xvf3800CorePowerUsb,ReSpeakerXVF3800,ReSpeakerXVF3800,Real,0.4,W,Power_W,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ReSpeakerXVF3800::xvf3800CorePowerUsb,Seeed reSpeaker XVF3800 USB 4-Mic Array,xvf3800_core_power_usb,Electrical,Microphone array,Audio,on_robot_baseline,1,manufacturer-stated,XMOS core typical in USB mode; not total board power.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Seeed,https://wiki.seeedstudio.com/respeaker_xvf3800_introduction/
2.123,Value Property,boardPowerEstimate,ReSpeakerXVF3800,ReSpeakerXVF3800,String,1 to 2,W,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ReSpeakerXVF3800::boardPowerEstimate,Seeed reSpeaker XVF3800 USB 4-Mic Array,board_power_estimate,Electrical,Microphone array,Audio,on_robot_baseline,1,engineering-estimate,Seeed does not publish full board power; LEDs/speaker can materially increase draw.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + Seeed,https://wiki.seeedstudio.com/respeaker_xvf3800_introduction/
2.124,Value Property,boardCurrentEstimate,ReSpeakerXVF3800,ReSpeakerXVF3800,String,200 to 400,mA,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ReSpeakerXVF3800::boardCurrentEstimate,Seeed reSpeaker XVF3800 USB 4-Mic Array,board_current_estimate,Electrical,Microphone array,Audio,on_robot_baseline,1,engineering-estimate,"At 5 V, LEDs/speaker excluded; verify on hardware.",Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + Seeed,https://wiki.seeedstudio.com/respeaker_xvf3800_introduction/
2.125,Value Property,audioSampleRate,ReSpeakerXVF3800,ReSpeakerXVF3800,Real,16000,Hz,Frequency_Hz,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ReSpeakerXVF3800::audioSampleRate,Seeed reSpeaker XVF3800 USB 4-Mic Array,audio_sample_rate,BillieBot configuration,Microphone array,Audio,on_robot_baseline,1,repo-configuration,Audio classifier input sample rate.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",audio.yaml,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_audio/config/audio.yaml
2.126,Value Property,classifierPublishRate,ReSpeakerXVF3800,ReSpeakerXVF3800,Real,2,Hz,Frequency_Hz,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ReSpeakerXVF3800::classifierPublishRate,Seeed reSpeaker XVF3800 USB 4-Mic Array,classifier_publish_rate,BillieBot configuration,Microphone array,Audio,on_robot_baseline,1,repo-configuration,Audio event classifier publish rate.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",audio.yaml,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_audio/config/audio.yaml
2.127,Value Property,classificationInputChannels,ReSpeakerXVF3800,ReSpeakerXVF3800,Integer,2,channels,Integer,custom ValueType/Unit likely required,1,1,ReSpeakerXVF3800::classificationInputChannels,Seeed reSpeaker XVF3800 USB 4-Mic Array,classification_input_channels,BillieBot configuration,Microphone array,Audio,on_robot_baseline,1,repo-configuration,Current classifier uses 2-channel capture and channel 1 for classification.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",audio.yaml,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_audio/config/audio.yaml
2.128,Value Property,boardSku,SEN0253IMU,SEN0253IMU,String,SEN0253,,String,none,1,1,SEN0253IMU::boardSku,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),board_sku,Identification,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,DFRobot Gravity 10-DOF IMU AHRS.,,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.129,Value Property,orientationSensor,SEN0253IMU,SEN0253IMU,String,Bosch BNO055,,String,none,1,1,SEN0253IMU::orientationSensor,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),orientation_sensor,Identification,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,9-axis absolute-orientation sensor with onboard fusion.,,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.130,Value Property,pressureSensor,SEN0253IMU,SEN0253IMU,String,Bosch BMP280,,String,none,1,1,SEN0253IMU::pressureSensor,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),pressure_sensor,Identification,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Barometric pressure + temperature.,,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.131,Value Property,dimensions,SEN0253IMU,SEN0253IMU,String,32 x 27,mm,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SEN0253IMU::dimensions,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),dimensions,Mechanical,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Carrier board dimensions.,Textual structured value retained as String; unit column is metadata only.,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.132,Value Property,inputVoltage,SEN0253IMU,SEN0253IMU,String,3.3 to 5,V,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SEN0253IMU::inputVoltage,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),input_voltage,Electrical,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Board-level supply.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.133,Value Property,boardCurrentPublished,SEN0253IMU,SEN0253IMU,Real,5,mA,Current_mA,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SEN0253IMU::boardCurrentPublished,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),board_current_published,Electrical,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,DFRobot value conflicts with BNO055 component current; do not use blindly for battery budget.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.134,Value Property,bno0559dofCurrentMax,SEN0253IMU,SEN0253IMU,Real,12.3,mA,Current_mA,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SEN0253IMU::bno0559dofCurrentMax,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),bno055_9dof_current_max,Electrical,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Bosch BNO055 total supply current in 9-DOF at 100 Hz under listed conditions.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.135,Value Property,billiebotDesignCurrentAllocation,SEN0253IMU,SEN0253IMU,Real,20,mA,Current_mA,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SEN0253IMU::billiebotDesignCurrentAllocation,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),billiebot_design_current_allocation,Electrical,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,engineering-estimate,Conservative design allocation at 5 V pending measurement.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.136,Value Property,boardOperatingTemperature,SEN0253IMU,SEN0253IMU,String,-40 to 80,degC,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SEN0253IMU::boardOperatingTemperature,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),board_operating_temperature,Environmental,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,DFRobot board specification.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.137,Value Property,interface,SEN0253IMU,SEN0253IMU,String,I2C,,String,none,1,1,SEN0253IMU::interface,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),interface,Interface,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,BNO055 and BMP280 are independent I2C devices.,,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.138,Value Property,bno055I2cAddress,SEN0253IMU,SEN0253IMU,String,0x28,,String,none,1,1,SEN0253IMU::bno055I2cAddress,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),bno055_i2c_address,Interface,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Default; 0x29 selectable.,,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.139,Value Property,bmp280I2cAddress,SEN0253IMU,SEN0253IMU,String,0x76,,String,none,1,1,SEN0253IMU::bmp280I2cAddress,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),bmp280_i2c_address,Interface,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Default on SEN0253.,,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.140,Value Property,accelerometerRangeOptions,SEN0253IMU,SEN0253IMU,String,±2 / ±4 / ±8 / ±16,g,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SEN0253IMU::accelerometerRangeOptions,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),accelerometer_range_options,IMU - Accelerometer,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Fusion mode automatically uses ±4 g.,Source list retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.141,Value Property,accelerometerResolution,SEN0253IMU,SEN0253IMU,Integer,14,bits,BitCount_bits,custom ValueType/Unit likely required,1,1,SEN0253IMU::accelerometerResolution,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),accelerometer_resolution,IMU - Accelerometer,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Internal accelerometer resolution.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.142,Value Property,accelerometerNoiseDensityTypical,SEN0253IMU,SEN0253IMU,Real,150,ug/sqrt(Hz),AccelerationNoiseDensity_ugPerSqrtHz,custom ValueType/Unit likely required,1,1,SEN0253IMU::accelerometerNoiseDensityTypical,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),accelerometer_noise_density_typical,IMU - Accelerometer,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Typical.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.143,Value Property,accelerometerZeroGOffsetTypical,SEN0253IMU,SEN0253IMU,String,±80,mg,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SEN0253IMU::accelerometerZeroGOffsetTypical,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),accelerometer_zero_g_offset_typical,IMU - Accelerometer,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Typical.,Textual structured value retained as String; unit column is metadata only.,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
2.144,Value Property,gyroscopeRangeOptions,SEN0253IMU,SEN0253IMU,String,±125 / ±250 / ±500 / ±1000 / ±2000,deg/s,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,SEN0253IMU::gyroscopeRangeOptions,DFRobot SEN0253 10-DOF IMU AHRS (BNO055 + BMP280),gyroscope_range_options,IMU - Gyroscope,IMU + barometer,Perception / State Estimation,on_robot_baseline,1,manufacturer-stated,Fusion modes use ±2000 deg/s.,Source list retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + DFRobot/Bosch,https://wiki.dfrobot.com/sen0253/; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bno055-ds000.pdf; https://www.bosch-sensortec.com/media/boschsensortec/downloads/datasheets/bst-bmp280-ds001.pdf
