SignalID,Name,Category,Subcategory,Description,SentBy,ReceivedBy,Direction,Interface,Protocol,DataType,ROSMessageType,Units,Rate,RateBasis,PhysicalMedium,SystemBoundary,SysMLRepresentation,ImplementationStatus,EvidenceType,SourceFile,SourceLocation,Confidence,Notes
SIG-0099,YAMNet Class Scores,Software Data,Measurement,"521-class TFLite score vector produced by YAMNet, reduced to a top label and score.",audio_classifier,audio_classifier,Internal,TFLite interpreter output tensor,,float32 score vector,,,2,Timer period in source code (publish_rate_hz 2.0),,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/audio_classifier.py,_classify_waveform() interpreter.invoke() and argmax,High,"Labels are mapped through YAMNET_DOG_CLASSES to BARK/HOWL/WHINE, with anything else above the confidence threshold becoming LOUD_NOISE. Class-map file must sit next to the .tflite model or the node exits. Receiver context: (internal: maps to AudioEvent type)."
SIG-0100,Fused Evidence Window,Software Data,State,"Ten-second sliding buffers of visual detections, thermal blobs, audio events and dog poses used to classify behavioural state.",state_fusion,state_fusion,Internal,StateFusion evidence deques,,timestamped evidence deques,,s,2,Timer period in source code (publish_rate_hz 2.0),,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,"_prune_window() and fuse_and_publish(), lines 111-140",High,"window_sec 10.0, hysteresis_sec 3.0. Buffers are bounded (maxlen 100 visual, 50 each for the others). Receiver context: (internal: fuse_and_publish)."
SIG-0101,Dog Stress Proxy,Software Data,Measurement,"Heuristic welfare indicator derived from bark rate (and, per design, retreat motion) carried in DogState.",state_fusion,state_fusion,Internal,DogState.stress_proxy,,float32,,,2,Timer period in source code (publish_rate_hz 2.0),,Internal,FlowProperty,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,bark_rate_stress_threshold parameter (0.3) and fuse_and_publish(),Medium,SYS-EXT-4 reserves this field for the future Behavior AI. The design document describes it as bark rate plus retreat motion; only the bark-rate component is visible in the implementation. Receiver context: (internal: populates DogState.stress_proxy).
SIG-0102,Behavior AI Context Vector,Software Data,State,Reserved raw feature vector carried in DogState for a future contextual-bandit policy.,state_fusion,state_fusion,Internal,DogState.context,,float32[],,,2,Timer period in source code (publish_rate_hz 2.0),,Internal,FlowProperty,Production,Source Code,billiebot_ws/src/billiebot_interfaces/msg/DogState.msg,'float32[] context' field,High,SYS-STL-3 / SYS-EXT-3: the interface exists so a learned classifier or bandit can be dropped in without a message change. No consumer reads it in the MVP beyond logging. Receiver context: (internal: populates DogState.context).
SIG-0102,Behavior AI Context Vector,Software Data,State,Reserved raw feature vector carried in DogState for a future contextual-bandit policy.,state_fusion,dog_logger,Internal,DogState.context,,float32[],,,2,Timer period in source code (publish_rate_hz 2.0),,Internal,FlowProperty,Production,Source Code,billiebot_ws/src/billiebot_interfaces/msg/DogState.msg,'float32[] context' field,High,SYS-STL-3 / SYS-EXT-3: the interface exists so a learned classifier or bandit can be dropped in without a message change. No consumer reads it in the MVP beyond logging. Receiver context: (persisted as context_json).
SIG-0103,Mission Mode State,Software Data,State,Current operational mode of the IDLE / PATROL / INVESTIGATE / TRACK_OBSERVE / RETURN / SAFE state machine.,mission_controller,mission_controller,Internal,MissionController._mode,,uint8 enum,,,2,Timer period in source code (tick_rate_hz 2.0),,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/mission_controller.py,Mode IntEnum lines 29-35; tick() timer line 98,High,"Startup mode is IDLE, so an operator /set_mode call is required to begin patrolling. INVESTIGATE and RETURN are reachable only via /set_mode and have no behaviour attached (BRINGUP_LADDER_ANALYSIS.md). Receiver context: (internal: drives tick() behaviour)."
SIG-0104,Behavior Tree Policy Decision,Software Data,Command,Action decision emitted by the PolicyDecision behavior-tree node; the MVP ObserveOnlyPolicy always returns OBSERVE.,policy_decision_node (BT),billiebot_main behavior tree,Internal,BT output port 'decision',,string,,,,Event-driven: once per behavior-tree tick,,Internal,Signal,Legacy,Source Code,billiebot_ws/src/billiebot_mission/src/policy_decision_node.cpp,"tick() setOutput('decision','OBSERVE'), lines 32-43",High,"GAP: the C++ BT nodes are compiled into billiebot_bt_nodes but no launched process loads behavior_trees/billiebot_main.xml or registers them, so this node is never ticked. The implemented mission logic is the Python state machine in mission_controller.py instead. Same applies to battery_guard_node and estop_guard_node."
SIG-0105,Battery Guard Condition,Software Data,Diagnostic,Behavior-tree condition that fails when pack voltage falls below the 10.5 V safe threshold.,billiebot_main behavior tree,battery_guard_node (BT),Internal,BT input ports 'voltage' / 'threshold',,double,,V,,Event-driven: once per behavior-tree tick,,Internal,Signal,Legacy,Source Code,billiebot_ws/src/billiebot_mission/src/battery_guard_node.cpp,"providedPorts() and tick(), lines 13-36",High,Never ticked -- see Behavior Tree Policy Decision. Threshold default 10.5 V matches SYS-PLT-2.
SIG-0106,E-Stop Guard Condition,Software Data,Diagnostic,Behavior-tree condition that fails while the e-stop is engaged.,billiebot_main behavior tree,estop_guard_node (BT),Internal,BT input port 'estopped',,bool,,,,Event-driven: once per behavior-tree tick,,Internal,Signal,Legacy,Source Code,billiebot_ws/src/billiebot_mission/src/estop_guard_node.cpp,"tick(), lines 20-30",High,"Never ticked. Compounding GAP-8: mission_controller has an _estopped flag but no subscription or service client that could ever set it, so the e-stop never reaches mission logic by any route."
SIG-0107,Dog Event Record,Software Data,Telemetry,"Persisted (timestamp, state, confidence, position, room, snapshot path, context, action, outcome, stress proxy) tuple written on every state transition.",dog_logger,SQLite Event Store,Internal,SQLite dog_events table,,SQL row,,,,"Event-driven on state transition, plus a periodic write every 60 s",Filesystem,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/dog_logger.py,DB_SCHEMA lines 33-52; _on_state() transition/periodic gate lines 119-130,High,"WAL journal mode for crash safety (SYS-STL-4). The (context, action, outcome) columns satisfy SYS-EXT-3 for future bandit bootstrap; in the MVP 'action' always defaults to OBSERVE."
SIG-0108,Room Assignment,Software Data,State,Map-frame dog position resolved to a named room using configured rectangular boundaries.,dog_logger,SQLite Event Store,Internal,_position_to_room(),,string,,,,Event-driven: once per logged event,Filesystem,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/dog_logger.py,_position_to_room() lines 108-118,High,"rooms_config defaults to an empty string in cognition.yaml, so with the shipped configuration every event resolves to 'unknown'. MEASURE_ME.md flags rooms.yaml as placeholder data pending an apartment map."
SIG-0109,Daily Activity Summary,Software Data,Telemetry,"Aggregated per-day sleep/rest/active durations, bark counts, timeline and room histogram rendered to Markdown/HTML.",daily_report,Report Filesystem Store,Internal,report_*.md in report_dir,,Markdown/HTML document,,,,Event-driven: the node checks a 60 s timer and generates once per day at generate_hour/minute (23:55),Filesystem,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/daily_report.py,"create_timer(60.0, self.check_generate) line 72; generate_hour line 63",High,"Satisfies SYS-RPT-1. The 60 s figure is the poll interval, not the report rate; the report itself is daily."
SIG-0110,Snapshot Image File,Software Data,Image,JPEG snapshot captured on a dog-state transition and referenced from the event record.,dog_logger,Report Filesystem Store,Internal,snapshot_dir JPEG files,,JPEG image,,,,Event-driven: on state transition when enable_snapshots is true,Filesystem,Internal,ItemFlow,Unclear,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/dog_logger.py,enable_snapshots parameter line 62; snapshot_dir creation lines 71-72,Medium,"GAP-9 in DISCREPANCY_RESOLUTION_PLAN.md concerns real snapshots; dog_logger subscribes only to /billie/state and has no image subscription, so the source of the snapshot pixels is not established in the repository."
SIG-0111,Velocity Command,ROS,Command,Commanded body-frame linear and angular velocity for the differential-drive base.,nav2 controller_server,base_bridge,Internal,/cmd_vel,ROS 2 / DDS,,geometry_msgs/msg/Twist,m/s,20,Configured (nav2_params.yaml controller_frequency: 20.0),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,"controller_server controller_frequency, line 19",High,"Single motion sink: base_bridge is the only subscriber. Speed caps SYS-NAV-5 (0.3 m/s transit, 0.15 m/s near dog) are not enforced in base_bridge; nav2_params holds the velocity limits."
SIG-0111,Velocity Command,ROS,Command,"Open-loop reverse velocity published directly by the Retreat action server, bypassing Nav2.",retreat_server,base_bridge,Internal,/cmd_vel,ROS 2 / DDS,,geometry_msgs/msg/Twist,m/s,,Event-driven: published only while a Retreat goal is executing,DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/retreat_server.py,"cmd_pub = create_publisher(Twist, '/cmd_vel', 10), line 20",High,Second publisher on /cmd_vel. retreat_speed default 0.1 m/s (mission.yaml). Same SignalID as the Nav2 flow because it is the same logical velocity command on the same topic.
SIG-0111,Velocity Command,ROS,Command,Manual teleoperation twist from the operator's host computer over the robot WLAN.,Operator (Host Computer),base_bridge,Inbound,/cmd_vel,ROS 2 / DDS,,geometry_msgs/msg/Twist,m/s,,Event-driven: operator keypress/joystick,DDS/Wi-Fi,External-to-BillieBot,Signal,Documentation Only,Documentation,docs/md/BillieBot_System_Design.md,Section 5.1 Operator UI row (teleop_twist_keyboard / joystick),Medium,"SYS-PLT-4 requires teleoperation, and MBSE IBD-03 c1 lists teleop as a /cmd_vel publisher, but no teleop node, launch entry, or dependency exists in billiebot_ws. Present in documentation only."
SIG-0112,Wheel Odometry,ROS,Telemetry,"Dead-reckoned pose and twist integrated from wheel encoder ticks, in the odom frame.",base_bridge,ekf_filter_node,Internal,/odom,ROS 2 / DDS,,nav_msgs/msg/Odometry,m,30,Timer period in source code (publish_rate_hz 30.0),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,publish_odom() lines 356-368; timer line 194,High,"The EKF is the sole consumer since the GAP-4 resolution; Nav2 reads /odometry/filtered instead. Covariance is left at its default zeros. Orientation carries yaw only (z, w)."
SIG-0113,Joint States,ROS,Telemetry,Left and right wheel joint positions and velocities used to animate the wheel transforms.,base_bridge,robot_state_publisher,Internal,/joint_states,ROS 2 / DDS,,sensor_msgs/msg/JointState,rad,30,Timer period in source code (publish_rate_hz 30.0),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,publish_joint_states() lines 348-354,High,"Joint names come from left_joint_name / right_joint_name parameters (left_wheel_joint, right_wheel_joint)."
SIG-0114,Battery State,ROS,Telemetry,"Pack voltage, synthesised per-cell voltages and health enum from the Motor Nano ADC path.",base_bridge,mission_controller,Internal,/battery_state,ROS 2 / DDS,,sensor_msgs/msg/BatteryState,V,1,Timer period in source code (battery_read_interval_sec 1.0),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,battery_pub line 157; publish_battery() lines 327-344,High,BLK-02: this is the currently-implemented battery publisher and it reads the MOTOR Nano's A0. The Sensor Nano bridge publishes the same topic from the Sensor Nano's A0. Running both would create duplicate publishers with different semantics; the bench plan contract-tests that no Sensor Nano launch starts base_bridge.
SIG-0114,Battery State,ROS,Telemetry,"Pack voltage from the Sensor Nano ADC path, with every unmeasured field left NaN/UNKNOWN rather than invented.",sensor_nano_bridge,mission_controller,Internal,/battery_state,ROS 2 / DDS,,sensor_msgs/msg/BatteryState,V,5,Timer period in firmware (BATTERY_PERIOD_US 200000 us); one message per 'B' record,DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,_publish_battery() ~lines 342-383,High,"Deliberately does not repeat BLK-06: health is UNKNOWN, cell_voltage is empty, current/charge/capacity/percentage are NaN. Technology is set to LIPO and present is gated on battery_present_min_voltage (1.0 V). Receiver context: (production consumer, exercised by UT-BAT-02)."
SIG-0114,Battery State,ROS,Telemetry,"Pack voltage from the Sensor Nano ADC path, with every unmeasured field left NaN/UNKNOWN rather than invented.",sensor_nano_bridge,battery_point_recorder,Internal,/battery_state,ROS 2 / DDS,,sensor_msgs/msg/BatteryState,V,5,Timer period in firmware (BATTERY_PERIOD_US 200000 us); one message per 'B' record,DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,_publish_battery() ~lines 342-383,High,"Deliberately does not repeat BLK-06: health is UNKNOWN, cell_voltage is empty, current/charge/capacity/percentage are NaN. Technology is set to LIPO and present is gated on battery_present_min_voltage (1.0 V). Receiver context: (bench analysis node)."
SIG-0115,Odometry Transform,ROS,State,odom -> base_link transform broadcast by the base bridge when it owns that edge.,base_bridge,dog_locator,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,30,Timer period in source code (publish_rate_hz 30.0),DDS/Ethernet,Internal,Signal,Unclear,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,publish_tf_odom() lines 370-382; guarded by publish_tf,High,GAP-5: publish_tf defaults to FALSE in base_driver.yaml because the EKF owns odom->base_link from rung 03 up. Only active for rung-02-only bench work with publish_tf:=true. Listed as Unclear because in the shipped configuration this publisher is never registered at all (the broadcaster object is None).
